,Vatom,cAlGa,cAlIn,cAlO,cGaAl,cGaIn,cGaO,cInAl,cInGa,cInO,distAlGa,distAlIn,distAlO,distGaAl,distGaIn,distGaO,distInAl,distInGa,distInO,elInt,qAl,qGa,qIn,qO,xEq
150,11.601597021282965,0.5000000000000001,3.0,2.5,0.33333333333333337,3.333333333333334,4.000000000000001,0.8571428571428572,1.4285714285714288,3.285714285714286,3.125,3.875,2.1750000000000003,3.125,3.875,2.1750000000000003,3.875,3.875,2.1750000000000003,-34.17676074017497,0.3273951525738804,0.3352991789922007,0.3626898290342754,-0.23330648029801593,4.866899658641823
151,9.406980812208268,0.8333333333333335,0.0,3.6666666666666674,0.8333333333333335,0.0,3.000000000000001,0.0,0.0,0.0,2.875,0.025,2.025,2.875,0.025,2.025,0.025,0.025,2.025,-35.51356699595497,0.3478648060143139,0.3392743046723976,,-0.22904637022890373,4.927407672253064
152,9.224361842821555,0.4285714285714286,0.0,4.321428571428573,3.0000000000000004,0.0,4.25,0.0,0.0,0.0,2.975,0.025,1.925,2.975,0.025,1.925,0.025,0.025,1.925,-39.57514656782056,0.34685823136668165,0.34136247064759473,,-0.23078084085119713,4.867963790169123
153,9.396578130901705,0.1666666666666667,0.0,3.4666666666666672,2.5000000000000004,0.0,2.0000000000000004,0.0,0.0,0.0,3.0250000000000004,0.025,2.025,3.0250000000000004,0.025,2.025,0.025,0.025,2.025,-39.22570109963931,0.3478132944887359,0.3231625159150088,,-0.23084841388525187,4.90296280466142
154,12.239694719317786,0.0,0.0,0.0,0.0,2.1538461538461537,3.6153846153846154,0.0,1.4736842105263157,2.8947368421052633,0.025,0.025,0.025,0.025,3.2750000000000004,2.125,0.025,3.2750000000000004,2.125,-36.758755927626844,,0.3356613626176751,0.36203904675630066,-0.2342154083833227,4.812119960009938
155,10.472226072886869,2.0000000000000004,0.0,1.666666666666667,1.2,0.0,1.8000000000000003,0.0,0.0,0.0,3.4250000000000003,0.025,1.925,3.4250000000000003,0.025,1.8250000000000002,0.025,0.025,1.8250000000000002,-37.59154249953077,0.3473654038726947,0.3439222776766169,,-0.23014230000009747,4.916357767804902
156,11.04040847660194,1.6666666666666665,1.6666666666666665,2.8333333333333335,1.5384615384615388,0.46153846153846156,2.7692307692307696,2.8571428571428577,0.8571428571428573,3.142857142857143,3.575,3.575,1.875,3.575,3.075,1.875,3.575,3.075,1.875,-41.72626096740282,0.34391031323371224,0.34106379985632684,0.38094128504429275,-0.23390296150514253,4.892125391984053
157,8.774601654187196,0.0,0.0,3.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,1.975,0.025,0.025,0.025,0.025,0.025,0.025,-36.611915163027454,0.3447067932540879,,,-0.22980452883605867,4.922688514559597
158,9.264537293498302,0.7407407407407408,0.0,4.333333333333333,4.0,0.0,4.2,0.0,0.0,0.0,2.975,0.025,1.925,2.975,0.025,1.925,0.025,0.025,1.925,-39.49995132901273,0.34717123727080773,0.34029724172466724,,-0.23073145031114897,4.868290910759543
159,11.678455690495264,0.8000000000000003,0.6000000000000002,2.6000000000000005,0.25000000000000006,2.375,1.25,0.2727272727272728,3.4545454545454555,3.1818181818181825,3.1750000000000003,3.1750000000000003,1.975,3.1750000000000003,3.6750000000000003,1.875,3.1750000000000003,3.6750000000000003,1.875,-41.34964311888397,0.3387320850117798,0.33765581972241293,0.37895209594968793,-0.23467972075133484,4.880194883532889
160,10.924152266272465,2.153846153846154,0.7692307692307695,2.6153846153846154,2.8000000000000003,1.2000000000000002,3.500000000000001,1.1111111111111114,1.3333333333333335,2.7777777777777777,3.4250000000000003,3.325,1.925,3.4250000000000003,3.4250000000000003,1.875,3.325,3.4250000000000003,1.875,-40.14625347778733,0.33923934018763097,0.34393643019953485,0.37387986717080696,-0.23363321935357942,4.864915862782391
161,10.998764508679065,0.0,0.2727272727272728,0.9090909090909094,0.0,0.0,0.0,0.6000000000000001,0.0,2.0,0.025,2.9250000000000003,1.875,0.025,0.025,0.025,2.9250000000000003,0.025,0.025,-31.51679392576185,0.34065104328751233,,0.3533599667751129,-0.22974838791825822,4.892106080959116
162,10.145530080632017,0.20000000000000007,0.0,2.4000000000000004,0.3333333333333334,0.0,1.3333333333333337,0.0,0.0,0.0,3.075,0.025,1.925,3.075,0.025,1.8250000000000002,0.025,0.025,1.8250000000000002,-38.123711609656596,0.3477370066631447,0.3424973041602928,,-0.23051474548305015,4.913998228195704
163,13.392169039858938,0.0,0.0,0.0,0.0,1.0000000000000004,1.6,0.0,0.45454545454545475,2.5454545454545463,0.025,0.025,0.025,0.025,3.6750000000000003,2.025,0.025,3.6750000000000003,2.025,-31.138219476465864,,0.3344773306275636,0.355117476723731,-0.2324449540457858,4.84951104253841
164,14.628784528002026,0.0,0.0,0.0,0.0,6.000000000000001,4.0,0.0,0.4,3.333333333333334,0.025,0.025,0.025,0.025,3.7750000000000004,2.075,0.025,3.7750000000000004,2.075,-35.70817847567341,,0.32789520721974513,0.35738397325006216,-0.23702728358211153,4.817372583889969
165,12.497636745614647,0.28571428571428575,3.7142857142857157,2.714285714285715,0.6666666666666667,3.0000000000000004,3.333333333333334,1.181818181818182,0.4090909090909091,3.2272727272727275,3.4250000000000003,3.6750000000000003,2.025,3.4250000000000003,3.6750000000000003,2.225,3.6750000000000003,3.6750000000000003,2.225,-37.14755969872733,0.34298695818398534,0.33539374885548484,0.35891307517294174,-0.23548286682623076,4.834540471248224
166,11.240435181922638,0.9999999999999999,1.0999999999999999,1.1,0.9090909090909092,1.6363636363636367,3.2727272727272734,1.0000000000000002,1.6363636363636367,2.0000000000000004,3.2750000000000004,3.2750000000000004,1.875,3.2750000000000004,3.575,2.1750000000000003,3.2750000000000004,3.575,2.1750000000000003,-37.70552991707966,0.33952609950920337,0.33784916644092583,0.3694099592593769,-0.23281482037073656,4.868924084129091
167,10.792403000907196,1.9285714285714286,0.9285714285714286,2.571428571428572,2.0769230769230775,0.5384615384615387,3.0000000000000013,2.6000000000000005,1.4000000000000001,3.4000000000000004,3.5250000000000004,3.325,1.8250000000000002,3.5250000000000004,3.125,1.975,3.325,3.125,1.975,-41.87963439316282,0.34288272168761263,0.3446054391140202,0.38519868691533105,-0.23346296347261442,4.898194468022151
168,11.704598396516298,0.6666666666666669,0.8333333333333337,2.750000000000001,1.6000000000000005,1.2000000000000006,2.6000000000000005,0.666666666666667,0.40000000000000013,3.066666666666667,3.6750000000000003,3.1750000000000003,1.875,3.6750000000000003,3.1750000000000003,1.975,3.1750000000000003,3.1750000000000003,1.975,-41.849835054039616,0.336883350668806,0.33394367813473097,0.3746492497916887,-0.23608452803280536,4.863616469194624
169,11.46328492239908,0.6000000000000001,2.4000000000000004,4.300000000000001,0.6666666666666669,2.2222222222222223,3.5555555555555554,1.8461538461538467,1.5384615384615388,3.153846153846155,3.125,3.475,1.975,3.125,3.475,2.125,3.475,3.475,2.125,-39.84541902550304,0.3441610974191622,0.33107734912159553,0.3719351290500667,-0.23450966237368429,4.8537944979978445
170,11.326998860150486,0.4615384615384616,1.8461538461538467,2.6923076923076925,0.7500000000000002,0.6250000000000003,2.7500000000000013,2.181818181818182,0.4545454545454547,3.181818181818182,3.125,3.325,1.925,3.125,3.125,2.025,3.325,3.125,2.025,-41.88737711447117,0.3389937535976385,0.339142774361331,0.3784001385814724,-0.23505130241783634,4.878211718448459
171,9.7414353782289,1.0952380952380951,0.0,3.142857142857143,2.0909090909090913,0.0,3.8181818181818175,0.0,0.0,0.0,3.075,0.025,2.075,3.075,0.025,2.075,0.025,0.025,2.075,-38.62838829781017,0.3469452013422124,0.343209717136278,,-0.23044075243094855,4.905374965663479
172,11.063693772258201,0.0,0.0,0.0,0.0,1.7500000000000007,3.6875000000000013,0.0,3.5000000000000013,3.8750000000000018,0.025,0.025,0.025,0.025,3.825,2.125,0.025,3.825,2.125,-36.3975315702346,,0.33560743975167756,0.3731923297593387,-0.23209049094726508,4.8897387351187875
173,11.9289961068907,1.0000000000000004,1.0000000000000002,1.0000000000000002,0.10000000000000003,0.8000000000000003,2.900000000000001,0.2,1.6000000000000005,1.0000000000000002,3.575,5.575,1.925,3.575,3.575,2.125,5.575,3.575,2.125,-31.88502649216044,0.3080273894612749,0.3353892120357499,0.3695241211008059,-0.229564171471783,4.886118189365175
174,9.672727168163721,2.0,0.0,4.529411764705883,2.2666666666666675,0.0,4.066666666666667,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,1.975,-38.74263076960805,0.3473570532545148,0.34308427926998225,,-0.23023612696617693,4.872013731296991
175,11.204978189294604,0.7500000000000002,1.3333333333333337,1.666666666666667,0.8181818181818183,2.0000000000000004,2.090909090909091,1.7777777777777783,2.444444444444445,3.0000000000000004,3.125,3.575,1.925,3.125,3.575,1.875,3.575,3.575,1.875,-41.71058417433055,0.34008478020592,0.3428046010451596,0.37788692463254975,-0.23443438115959914,4.884603006160422
176,11.475907297932466,0.0,2.1000000000000005,3.6000000000000005,0.0,0.0,0.0,3.500000000000001,0.0,3.6666666666666665,0.025,3.5250000000000004,2.075,0.025,0.025,0.025,3.5250000000000004,0.025,0.025,-38.83060670715724,0.3358947951421113,,0.3760357271472619,-0.2339650964293617,4.876984140150914
177,11.57698218466831,1.2000000000000002,1.4000000000000001,4.800000000000001,1.0,1.166666666666667,2.5,1.4000000000000001,1.4000000000000001,3.6000000000000005,2.975,2.975,2.075,2.975,3.5250000000000004,2.075,2.975,3.5250000000000004,2.075,-35.93607546161191,0.34247934270255287,0.33049726300886567,0.3738262414340022,-0.2318546457806652,4.9097848129164845
178,10.26082539572022,0.3000000000000001,0.6500000000000002,4.4,1.5000000000000002,1.5000000000000002,4.5,1.6250000000000002,0.7500000000000001,4.0,3.125,3.075,1.975,3.125,3.075,1.975,3.075,3.075,1.975,-38.77777459135224,0.3369903135929001,0.3450945178045851,0.37978687673469386,-0.2324683199365394,4.842339201368741
179,11.753919081373214,1.666666666666667,1.888888888888889,1.3333333333333335,1.666666666666667,1.2222222222222225,3.0,1.2142857142857146,0.7857142857142861,3.0714285714285725,3.6750000000000003,3.325,1.875,3.6750000000000003,3.1750000000000003,2.025,3.325,3.1750000000000003,2.025,-41.61471812572509,0.3350607072129042,0.33814175827844495,0.37523102046602,-0.23566784324888393,4.86836481513904
180,12.196042364123176,0.1,4.1000000000000005,3.2000000000000006,0.5000000000000001,3.5000000000000013,3.0000000000000004,2.0500000000000003,0.35000000000000003,3.6000000000000014,3.375,3.4250000000000003,1.925,3.375,3.4250000000000003,1.925,3.4250000000000003,3.4250000000000003,1.925,-39.58582208788231,0.3320748737840129,0.3401575744866781,0.3669631611593234,-0.2362568147916658,4.832467806418962
181,9.29955215455529,2.2857142857142865,0.0,3.285714285714286,3.2000000000000006,0.0,3.4,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,2.025,-35.6758241325173,0.3428392701351769,0.3450187379749342,,-0.2291649211567172,4.926646867651655
182,9.585297393963199,0.5599999999999999,0.0,3.52,2.0,0.0,2.857142857142857,0.0,0.0,0.0,3.075,0.025,2.025,3.075,0.025,2.025,0.025,0.025,2.025,-38.901560334985035,0.3489903329255207,0.33503692590857803,,-0.23062535009370988,4.904368831801132
183,11.583292949916597,1.6666666666666667,1.0000000000000002,1.6666666666666672,0.7142857142857146,1.0000000000000002,2.0000000000000004,0.5000000000000001,1.166666666666667,2.0000000000000004,3.325,3.1750000000000003,1.925,3.325,3.6750000000000003,1.925,3.1750000000000003,3.6750000000000003,1.925,-35.628674205190464,0.34079377776866204,0.334747667676253,0.3677717696674793,-0.23217690104352648,4.899403472006073
184,10.827882959067136,0.0,0.0,0.0,0.0,0.19999999999999998,3.4000000000000004,0.0,3.0000000000000004,3.0000000000000004,0.025,0.025,0.025,0.025,3.225,2.125,0.025,3.225,2.125,-37.18301039097229,,0.3430839528506981,0.3740307523249241,-0.23001208521189165,4.905115733806069
185,11.071318483476173,0.5625,1.0625,3.5625000000000004,2.25,2.5000000000000004,1.5000000000000002,1.4166666666666667,0.8333333333333336,3.0000000000000013,3.575,3.2750000000000004,2.125,3.575,3.575,1.875,3.2750000000000004,3.575,1.875,-37.90876431672584,0.33878318038838895,0.3484683080560407,0.36529534108506573,-0.23329058773873287,4.863011118240292
186,9.4712102693865,0.32142857142857145,0.0,3.5357142857142856,2.2500000000000004,0.0,1.5,0.0,0.0,0.0,3.075,0.025,2.025,3.075,0.025,1.925,0.025,0.025,1.925,-39.09216306784558,0.34726122421015365,0.33825620534142475,,-0.23075706456770817,4.903580334188196
187,11.678455690495264,1.4000000000000006,0.4000000000000001,2.6000000000000005,0.4375000000000001,0.6875000000000002,3.1249999999999996,0.18181818181818188,1.0000000000000004,2.6363636363636367,3.1750000000000003,3.325,1.975,3.1750000000000003,3.1750000000000003,2.025,3.325,3.1750000000000003,2.025,-41.09292833754006,0.3393802075871809,0.34178622075377374,0.37231473935960246,-0.23460297297816454,4.877684107901661
188,13.731177618900455,0.0,0.0,0.0,0.0,1.3333333333333335,2.333333333333334,0.0,0.30769230769230776,2.846153846153846,0.025,0.025,0.025,0.025,3.1750000000000003,2.375,0.025,3.1750000000000003,2.375,-31.20342626020709,,0.31475324913404495,0.35860655803189806,-0.23358937507570024,4.848877341927099
189,12.41419006804133,0.0,3.5,3.5000000000000004,0.0,0.0,0.0,0.7000000000000001,0.0,3.700000000000001,0.025,3.975,2.225,0.025,0.025,0.025,3.975,0.025,0.025,-34.946014709179444,0.32584611551268594,,0.359052266959055,-0.2356786055897737,4.83636431718826
190,10.417716070349602,3.4285714285714293,0.28571428571428575,3.714285714285715,1.0000000000000002,0.25000000000000006,1.958333333333334,2.000000000000001,6.000000000000003,3.0000000000000004,3.5250000000000004,3.5250000000000004,2.125,3.5250000000000004,3.5250000000000004,1.975,3.5250000000000004,3.5250000000000004,1.975,-37.74087920389995,0.34971305830272964,0.3421996243359062,0.38297425436749094,-0.23007826346975754,4.906513871663952
191,9.825786687013288,0.2857142857142858,0.0,2.8571428571428577,2.0,0.0,2.0,0.0,0.0,0.0,3.225,0.025,1.875,3.225,0.025,1.7750000000000001,0.025,0.025,1.7750000000000001,-38.663196755212105,0.3470067245017416,0.34164132716313694,,-0.23089069988961064,4.911565954751286
192,10.346431228855295,0.0,1.166666666666667,3.4166666666666674,0.0,0.0,0.0,3.5000000000000004,0.0,1.7500000000000002,0.025,3.225,1.875,0.025,0.025,0.025,3.225,0.025,0.025,-38.91133840222784,0.3417305472293825,,0.3728973189575864,-0.23301482677428895,4.878059454206574
193,10.368613335338944,4.166666666666667,0.0,2.166666666666667,0.9615384615384619,0.0,3.423076923076924,0.0,0.0,0.0,3.5250000000000004,0.025,1.975,3.5250000000000004,0.025,2.075,0.025,0.025,2.075,-37.64570239508684,0.34427773089606606,0.3447245659651781,,-0.22976052292647975,4.909937428835487
194,11.445875028150265,0.7500000000000003,2.333333333333334,2.4166666666666674,1.5000000000000007,1.3333333333333335,2.166666666666667,2.0000000000000004,0.5714285714285715,3.1428571428571437,3.575,3.575,1.925,3.575,3.2750000000000004,1.975,3.575,3.2750000000000004,1.975,-37.680011381337586,0.3410894789724423,0.33243682700305105,0.3663062317112144,-0.23366629070092948,4.861142057023533
195,13.078132006294243,0.0,0.0,0.0,0.0,4.4,6.000000000000001,0.0,0.8148148148148149,2.6666666666666674,0.025,0.025,0.025,0.025,3.375,2.1750000000000003,0.025,3.375,2.1750000000000003,-36.466304825790104,,0.34182141955291445,0.3566649593235344,-0.23623043748958308,4.785794597450901
196,11.834278666858424,0.0,0.0,0.0,0.0,1.9411764705882357,4.35294117647059,0.0,2.2000000000000006,4.266666666666668,0.025,0.025,0.025,0.025,3.225,2.075,0.025,3.225,2.075,-37.209356501473145,,0.330894723232607,0.37162070698445043,-0.23332335207752233,4.825352645916508
197,10.723237938026186,0.8000000000000004,2.000000000000001,4.400000000000001,2.000000000000001,0.5000000000000002,4.000000000000002,2.000000000000001,0.20000000000000007,1.0,3.7750000000000004,3.7750000000000004,2.125,3.7750000000000004,3.475,2.125,3.7750000000000004,3.475,2.125,-34.45358803865282,0.3417208211390063,0.3401362736243732,0.35809914013564526,-0.2321873529790002,4.880389572362768
198,10.910908592088596,0.0,1.5000000000000002,2.7000000000000006,0.0,0.0,0.0,2.500000000000001,0.0,2.333333333333334,0.025,3.2750000000000004,1.925,0.025,0.025,0.025,3.2750000000000004,0.025,0.025,-38.35880168388788,0.34074277370661743,,0.36726693462466775,-0.23379288936725762,4.863858971222861
199,11.58473725783403,0.0,0.0,0.0,0.0,1.1666666666666672,3.6666666666666665,0.0,1.1666666666666672,3.8333333333333344,0.025,0.025,0.025,0.025,3.875,2.1750000000000003,0.025,3.875,2.1750000000000003,-36.32020584251383,,0.33088916013079556,0.36956346265684514,-0.23348420759588004,4.869903417149556
200,11.598060397869876,2.333333333333334,1.3333333333333337,3.333333333333334,0.3500000000000001,1.7500000000000002,2.7000000000000006,0.44444444444444464,3.8888888888888897,3.1111111111111116,3.375,3.1750000000000003,2.025,3.375,3.625,1.875,3.1750000000000003,3.625,1.875,-41.15580092749573,0.346440613040263,0.33866079701493496,0.3801079868833415,-0.23403145127853256,4.887099314795917
201,12.419847782881762,0.0,0.0,0.0,0.0,3.8000000000000003,1.5333333333333334,0.0,3.352941176470588,3.1764705882352944,0.025,0.025,0.025,0.025,3.7750000000000004,1.925,0.025,3.7750000000000004,1.925,-41.12600535524997,,0.33143831361182546,0.37416473550745605,-0.2360911501625861,4.860902016542925
202,11.865445572113655,2.500000000000001,1.0000000000000002,3.5000000000000013,1.4285714285714293,0.28571428571428575,3.2857142857142874,0.8000000000000002,0.4000000000000001,3.400000000000001,3.575,3.0250000000000004,2.125,3.575,3.0250000000000004,2.125,3.0250000000000004,3.0250000000000004,2.125,-35.47896815951829,0.3393008007158633,0.3330400301978197,0.37415263199685467,-0.23163527392635264,4.89042548623727
203,10.726770424067613,2.4615384615384617,0.6923076923076923,3.76923076923077,2.6666666666666674,0.16666666666666666,4.166666666666668,1.2857142857142858,0.2857142857142857,2.2857142857142856,3.2750000000000004,3.4250000000000003,2.075,3.2750000000000004,3.225,1.925,3.4250000000000003,3.225,1.925,-40.108391726858095,0.34198241904832594,0.3459794589093664,0.370153089301075,-0.23309576207600327,4.870431562708049
204,11.843292488148265,0.5714285714285718,1.1428571428571432,3.1428571428571432,0.3636363636363637,2.6363636363636367,2.5454545454545454,0.5714285714285716,2.0714285714285725,3.0000000000000004,3.1750000000000003,3.225,1.875,3.1750000000000003,3.6750000000000003,1.875,3.225,3.6750000000000003,1.875,-41.469625334558074,0.3416078987055065,0.3333105790146803,0.3749883022901489,-0.23557308108671074,4.867978907193754
205,12.396535321014674,0.0,0.0,0.0,0.0,4.000000000000001,4.333333333333334,0.0,1.3333333333333337,3.0000000000000013,0.025,0.025,0.025,0.025,3.975,2.225,0.025,3.975,2.225,-33.590907953824214,,0.3346439147168651,0.35726512672315835,-0.23440654914772344,4.848906608211603
206,12.634132939111407,0.0,0.0,0.0,0.0,3.3333333333333344,3.583333333333334,0.0,2.0000000000000004,3.250000000000001,0.025,0.025,0.025,0.025,3.6750000000000003,2.025,0.025,3.6750000000000003,2.025,-36.72282778953532,,0.33772494948785453,0.36058562254806176,-0.23467524676698961,4.8422941617229975
207,11.301613361345069,0.6,0.2,1.8000000000000003,0.5,0.3333333333333335,2.1666666666666674,0.2,0.4000000000000002,1.2000000000000002,2.975,2.875,1.925,2.975,3.575,1.925,2.875,3.575,1.925,-32.18719526976279,0.3361003269681887,0.3371258223607328,0.3627690589978941,-0.22987924433311724,4.8873842906907035
208,10.686558644812132,1.0000000000000002,0.5000000000000001,3.0,2.0000000000000004,1.0000000000000002,2.0000000000000004,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.5250000000000004,3.5250000000000004,1.975,3.5250000000000004,6.025,2.125,3.5250000000000004,6.025,2.125,-34.4846404690493,0.3474056644931004,0.3358360832912699,0.3546531508323533,-0.23088342718497082,4.882312542357211
209,10.434070126843134,0.6875000000000001,0.7500000000000002,3.6875000000000004,1.3750000000000002,1.6250000000000004,4.625000000000001,1.5000000000000004,1.6250000000000004,5.250000000000002,3.125,3.125,2.025,3.125,3.125,2.025,3.125,3.125,2.025,-38.70378953976112,0.33302280738595713,0.34141384919846574,0.3865386007735197,-0.23233301079065008,4.847185950891881
210,9.808026294288055,0.3846153846153847,0.0,2.8461538461538467,1.6666666666666667,0.0,1.0000000000000004,0.0,0.0,0.0,3.325,0.025,1.975,3.325,0.025,1.8250000000000002,0.025,0.025,1.8250000000000002,-32.51461342567973,0.34290445757706955,0.33407507019896393,,-0.22749929829578316,4.927036868370264
211,12.390741223640385,0.0,3.2000000000000006,3.3000000000000003,0.0,0.0,0.0,1.454545454545455,0.0,2.2727272727272734,0.025,3.375,2.125,0.025,0.025,0.025,3.375,0.025,0.025,-41.54679138428598,0.33681545343006236,,0.3657599611858235,-0.23780986834143217,4.8383559132502185
212,11.773622650763379,0.40000000000000013,2.7000000000000006,3.200000000000001,0.6666666666666669,2.6666666666666674,2.333333333333334,1.6875000000000004,1.0000000000000004,2.7500000000000004,3.125,3.5250000000000004,1.975,3.125,3.5250000000000004,1.975,3.5250000000000004,3.5250000000000004,1.975,-39.550512921770654,0.339681683224211,0.33971746603693126,0.36587754323671723,-0.23519088167189958,4.843834018515538
213,13.501820789161954,0.5000000000000001,7.500000000000001,4.5,1.0000000000000002,2.0000000000000004,3.0,0.517241379310345,0.06896551724137932,3.3103448275862073,6.625,3.725,2.025,6.625,3.5250000000000004,2.075,3.725,3.5250000000000004,2.075,-36.99445653648567,0.33095403935309464,0.3314902522261033,0.35834288182401286,-0.23719462299643054,4.810628367633143
214,9.958284568821796,1.2272727272727275,0.4090909090909091,3.863636363636364,3.857142857142858,0.5714285714285717,3.0000000000000013,3.000000000000001,1.3333333333333337,3.000000000000001,3.325,3.325,1.875,3.325,3.225,1.8250000000000002,3.325,3.225,1.8250000000000002,-41.128985560319606,0.3458569943731828,0.3440149486547373,0.3825035602476346,-0.23259310828200166,4.884839598090487
215,12.7593686428399,0.0,0.0,0.0,0.0,3.3750000000000013,4.375000000000001,0.0,1.1250000000000002,4.291666666666668,0.025,0.025,0.025,0.025,3.325,2.1750000000000003,0.025,3.325,2.1750000000000003,-36.86345230812357,,0.32562002728627615,0.36262479609902987,-0.2355824025972277,4.79823315839026
216,10.339287209139052,1.2857142857142856,0.0,3.285714285714286,0.9999999999999999,0.0,2.3333333333333335,0.0,0.0,0.0,3.4250000000000003,0.025,2.025,3.4250000000000003,0.025,2.025,0.025,0.025,2.025,-33.16816539839503,0.353101623074907,0.33264404976441986,,-0.22772949205850535,4.929166213373214
217,12.71508385034679,0.16666666666666669,4.0,2.6666666666666674,0.33333333333333337,1.0000000000000002,2.0,1.0434782608695656,0.13043478260869568,3.4347826086956528,3.225,3.625,2.025,3.225,3.225,2.025,3.625,3.225,2.025,-39.203399530316894,0.3274797344393267,0.3402367575805303,0.36442499828475994,-0.23682007583181316,4.823290390447977
218,9.484687108090114,0.06666666666666667,0.16666666666666666,3.466666666666667,2.0000000000000004,0.0,1.0000000000000002,5.000000000000001,0.0,3.000000000000001,3.075,3.4250000000000003,2.025,3.075,0.025,2.025,3.4250000000000003,0.025,2.025,-39.19880329452907,0.34686516018400865,0.30504176819178924,0.38241511184222776,-0.23111274344904767,4.899380163979914
219,10.096781600423851,1.6666666666666672,0.0,2.5000000000000004,1.0000000000000004,0.0,2.6000000000000005,0.0,0.0,0.0,3.225,0.025,2.025,3.225,0.025,1.875,0.025,0.025,1.875,-38.38095330442993,0.33801250915197034,0.3502134969897221,,-0.23042541770037697,4.909110100866957
220,10.73280251725204,0.0,0.0,0.0,0.0,0.09677419354838711,3.387096774193549,0.0,3.0000000000000004,3.0000000000000004,0.025,0.025,0.025,0.025,3.225,2.125,0.025,3.225,2.125,-37.21317355001615,,0.34376084346435964,0.3712747774061722,-0.2297471026000276,4.908554770703711
221,11.498490907434133,1.8571428571428579,1.4285714285714288,2.1428571428571432,1.0000000000000002,2.76923076923077,3.76923076923077,0.8333333333333334,3.0,3.5833333333333335,3.475,3.475,1.975,3.475,3.475,1.975,3.475,3.475,1.975,-39.538209203593624,0.34447458177172546,0.33813033182873614,0.36900372417808974,-0.23406377242318213,4.860196718036197
222,9.85432234913079,0.32000000000000006,0.24000000000000002,3.5200000000000005,2.0000000000000004,0.75,3.250000000000001,2.0,1.0,2.333333333333333,3.125,3.125,2.075,3.125,3.475,2.075,3.125,3.475,2.075,-38.72532886463968,0.34673464770662143,0.3345412955587069,0.3664342304932409,-0.23137154304958504,4.893436376307024
223,9.515229572362808,1.8000000000000003,0.0,3.4000000000000004,1.2857142857142863,0.0,3.2857142857142865,0.0,0.0,0.0,3.325,0.025,2.025,3.325,0.025,2.025,0.025,0.025,2.025,-35.32221796355511,0.3445104110760078,0.34256594528488904,,-0.22891742624301456,4.928243634436737
224,8.982155651834706,0.7000000000000002,0.0,3.6000000000000005,3.5000000000000013,0.0,1.0000000000000002,0.0,0.0,0.0,3.575,0.025,2.025,3.575,0.025,1.875,0.025,0.025,1.875,-36.24831734831197,0.34690122360693093,0.33146526222441497,,-0.22955237558434108,4.924326170189609
225,11.480099957568552,0.22222222222222227,0.6666666666666669,3.8888888888888897,1.0000000000000002,0.5000000000000001,3.5000000000000013,1.2000000000000002,0.20000000000000004,2.8000000000000003,2.875,2.9250000000000003,2.125,2.875,2.9250000000000003,2.125,2.9250000000000003,2.9250000000000003,2.125,-35.432659994850745,0.34161970556341836,0.32880968064662514,0.36550199623034,-0.2316544455214882,4.893138000802163
226,10.404889492809811,0.6000000000000002,0.20000000000000004,2.3000000000000007,1.5,0.75,1.5000000000000002,1.0000000000000002,1.5,2.0,3.375,2.9250000000000003,2.075,3.375,3.375,1.8250000000000002,2.9250000000000003,3.375,1.8250000000000002,-33.29444150623446,0.33323158012132165,0.3534701051402609,0.37442826229504234,-0.22896053109851425,4.915792151324147
227,11.482087692276231,0.49999999999999994,2.0000000000000004,3.7499999999999996,1.3333333333333333,2.333333333333334,4.666666666666667,3.2000000000000006,1.4000000000000004,2.6,2.975,3.5250000000000004,2.075,2.975,3.5250000000000004,2.075,3.5250000000000004,3.5250000000000004,2.075,-37.63109860002671,0.34144640469740506,0.34194468020397556,0.36607577727743745,-0.2328243401907648,4.9050061599780825
228,10.986318325220202,0.916666666666667,1.833333333333334,4.750000000000001,1.3750000000000007,1.2500000000000007,4.250000000000001,1.833333333333334,0.8333333333333337,3.916666666666668,3.1750000000000003,3.1750000000000003,2.025,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,2.075,-37.739879532652004,0.34491606112387907,0.3349095623873186,0.3636513258431195,-0.23296010713963614,4.83235730631061
229,10.526482402429952,0.625,0.9375,4.3125,1.428571428571429,1.428571428571429,3.857142857142857,1.6666666666666672,1.1111111111111114,4.666666666666667,3.125,3.125,2.025,3.125,3.125,2.025,3.125,3.125,2.025,-38.470018632376764,0.33853707654105447,0.33646338426695904,0.37652586467601057,-0.23251186867936843,4.84342322852578
230,12.045095483074816,2.0000000000000004,1.0000000000000004,2.0000000000000004,0.2666666666666667,2.0666666666666673,3.4000000000000004,0.1333333333333334,2.0666666666666673,3.666666666666667,3.5250000000000004,3.1750000000000003,1.975,3.5250000000000004,3.5250000000000004,1.925,3.1750000000000003,3.5250000000000004,1.925,-39.41642401164194,0.3365032057308185,0.33200131798964644,0.37418415276029804,-0.23470392651480845,4.851900723427791
